user_id,total_fees,num_transactions,months_active,avg_transaction_value,transaction_frequency,uLTV
3046,15.0,3,1,5.0,3.0,15.0
65080,15.0,3,1,5.0,3.0,15.0
13607,15.0,3,3,5.0,1.0,15.0
7517,15.0,3,2,5.0,1.5,15.0
88127,15.0,3,1,5.0,3.0,15.0
59742,15.0,3,1,5.0,3.0,15.0
8628,15.0,3,2,5.0,1.5,15.0
13579,15.0,3,1,5.0,3.0,15.0
49187,15.0,3,1,5.0,3.0,15.0
48490,15.0,3,1,5.0,3.0,15.0
14234,15.0,3,4,5.0,0.75,15.0
88236,15.0,3,1,5.0,3.0,15.0
640,15.0,3,3,5.0,1.0,15.0
8196,15.0,3,2,5.0,1.5,15.0
14228,15.0,3,2,5.0,1.5,15.0
49179,15.0,3,1,5.0,3.0,15.0
8592,15.0,3,1,5.0,3.0,15.0
13642,15.0,3,3,5.0,1.0,15.0
1795,15.0,3,2,5.0,1.5,15.0
8589,15.0,3,2,5.0,1.5,15.0
7865,15.0,3,2,5.0,1.5,15.0
1760,15.0,3,1,5.0,3.0,15.0
61460,15.0,3,1,5.0,3.0,15.0
13569,15.0,3,1,5.0,3.0,15.0
1861,15.0,3,1,5.0,3.0,15.0
13735,15.0,3,1,5.0,3.0,15.0
14330,15.0,3,2,5.0,1.5,15.0
8734,15.0,3,2,5.0,1.5,15.0
7460,15.0,3,1,5.0,3.0,15.0
496,15.0,3,2,5.0,1.5,15.0
2141,15.0,3,3,5.0,1.0,15.0
49461,15.0,3,1,5.0,3.0,15.0
7468,15.0,3,1,5.0,3.0,15.0
2060,15.0,3,2,5.0,1.5,15.0
2039,15.0,3,1,5.0,3.0,15.0
14336,15.0,3,1,5.0,3.0,15.0
87479,15.0,3,1,5.0,3.0,15.0
565,15.0,3,2,5.0,1.5,15.0
1280,15.0,3,1,5.0,3.0,15.0
13474,15.0,3,1,5.0,3.0,15.0
87631,15.0,3,1,5.0,3.0,15.0
14323,15.0,3,2,5.0,1.5,15.0
8710,15.0,3,4,5.0,0.75,15.0
61596,15.0,3,1,5.0,3.0,15.0
8700,15.0,3,2,5.0,1.5,15.0
62099,15.0,3,1,5.0,3.0,15.0
8189,15.0,3,3,5.0,1.0,15.0
49053,15.0,3,1,5.0,3.0,15.0
49026,15.0,3,1,5.0,3.0,15.0
59418,15.0,3,1,5.0,3.0,15.0
13886,15.0,3,4,5.0,0.75,15.0
8496,15.0,3,2,5.0,1.5,15.0
1365,15.0,3,2,5.0,1.5,15.0
14093,15.0,3,2,5.0,1.5,15.0
1106,15.0,3,2,5.0,1.5,15.0
13877,15.0,3,3,5.0,1.0,15.0
1159,15.0,3,1,5.0,3.0,15.0
1356,15.0,3,2,5.0,1.5,15.0
48796,15.0,3,1,5.0,3.0,15.0
1355,15.0,3,2,5.0,1.5,15.0
48720,15.0,3,1,5.0,3.0,15.0
7641,15.0,3,2,5.0,1.5,15.0
13921,15.0,3,2,5.0,1.5,15.0
1343,15.0,3,1,5.0,3.0,15.0
13943,15.0,3,1,5.0,3.0,15.0
1227,15.0,3,2,5.0,1.5,15.0
7704,15.0,3,2,5.0,1.5,15.0
8341,15.0,3,1,5.0,3.0,15.0
7732,15.0,3,4,5.0,0.75,15.0
1307,15.0,3,2,5.0,1.5,15.0
1257,15.0,3,1,5.0,3.0,15.0
13867,15.0,3,4,5.0,0.75,15.0
1055,15.0,3,4,5.0,0.75,15.0
13756,15.0,3,2,5.0,1.5,15.0
1628,15.0,3,1,5.0,3.0,15.0
63514,15.0,3,1,5.0,3.0,15.0
14218,15.0,3,2,5.0,1.5,15.0
62302,15.0,3,1,5.0,3.0,15.0
781,15.0,3,3,5.0,1.0,15.0
1735,15.0,3,4,5.0,0.75,15.0
13759,15.0,3,1,5.0,3.0,15.0
8545,15.0,3,1,5.0,3.0,15.0
7861,15.0,3,2,5.0,1.5,15.0
1657,15.0,3,2,5.0,1.5,15.0
14178,15.0,3,2,5.0,1.5,15.0
964,15.0,3,1,5.0,3.0,15.0
8246,15.0,3,1,5.0,3.0,15.0
13771,15.0,3,2,5.0,1.5,15.0
14136,15.0,3,2,5.0,1.5,15.0
1497,15.0,3,2,5.0,1.5,15.0
952,15.0,3,5,5.0,0.6,15.0
13803,15.0,3,1,5.0,3.0,15.0
13806,15.0,3,1,5.0,3.0,15.0
7577,15.0,3,2,5.0,1.5,15.0
7584,15.0,3,2,5.0,1.5,15.0
7449,15.0,3,2,5.0,1.5,15.0
8317,15.0,3,1,5.0,3.0,15.0
2159,15.0,3,4,5.0,0.75,15.0
271,15.0,3,2,5.0,1.5,15.0
64937,15.0,3,1,5.0,3.0,15.0
49824,15.0,3,1,5.0,3.0,15.0
92,15.0,3,2,5.0,1.5,15.0
114,15.0,3,2,5.0,1.5,15.0
138,15.0,3,2,5.0,1.5,15.0
12811,15.0,3,1,5.0,3.0,15.0
12824,15.0,3,2,5.0,1.5,15.0
8042,15.0,3,3,5.0,1.0,15.0
8883,15.0,3,1,5.0,3.0,15.0
2607,15.0,3,2,5.0,1.5,15.0
7961,15.0,3,2,5.0,1.5,15.0
49810,15.0,3,1,5.0,3.0,15.0
231,15.0,3,4,5.0,0.75,15.0
13292,15.0,3,2,5.0,1.5,15.0
12890,15.0,3,2,5.0,1.5,15.0
12915,15.0,3,2,5.0,1.5,15.0
12921,15.0,3,2,5.0,1.5,15.0
8058,15.0,3,2,5.0,1.5,15.0
2539,15.0,3,2,5.0,1.5,15.0
2492,15.0,3,1,5.0,3.0,15.0
8074,15.0,3,4,5.0,0.75,15.0
8892,15.0,3,2,5.0,1.5,15.0
87,15.0,3,3,5.0,1.0,15.0
65010,15.0,3,1,5.0,3.0,15.0
8008,15.0,3,2,5.0,1.5,15.0
12623,15.0,3,1,5.0,3.0,15.0
7993,15.0,3,2,5.0,1.5,15.0
12624,15.0,3,3,5.0,1.0,15.0
8959,15.0,3,2,5.0,1.5,15.0
12656,15.0,3,1,5.0,3.0,15.0
12660,15.0,3,1,5.0,3.0,15.0
7303,15.0,3,3,5.0,1.0,15.0
2686,15.0,3,3,5.0,1.0,15.0
12698,15.0,3,1,5.0,3.0,15.0
7305,15.0,3,3,5.0,1.0,15.0
8040,15.0,3,1,5.0,3.0,15.0
12713,15.0,3,1,5.0,3.0,15.0
8025,15.0,3,2,5.0,1.5,15.0
8908,15.0,3,4,5.0,0.75,15.0
7318,15.0,3,2,5.0,1.5,15.0
14616,15.0,3,1,5.0,3.0,15.0
72,15.0,3,3,5.0,1.0,15.0
8039,15.0,3,2,5.0,1.5,15.0
12768,15.0,3,2,5.0,1.5,15.0
8903,15.0,3,3,5.0,1.0,15.0
8866,15.0,3,2,5.0,1.5,15.0
12848,15.0,3,2,5.0,1.5,15.0
8104,15.0,3,2,5.0,1.5,15.0
7357,15.0,3,3,5.0,1.0,15.0
7410,15.0,3,1,5.0,3.0,15.0
7395,15.0,3,1,5.0,3.0,15.0
48174,15.0,3,1,5.0,3.0,15.0
2274,15.0,3,1,5.0,3.0,15.0
13154,15.0,3,1,5.0,3.0,15.0
13145,15.0,3,2,5.0,1.5,15.0
405,15.0,3,2,5.0,1.5,15.0
13113,15.0,3,2,5.0,1.5,15.0
14443,15.0,3,3,5.0,1.0,15.0
14378,15.0,3,2,5.0,1.5,15.0
430,15.0,3,2,5.0,1.5,15.0
13255,15.0,3,1,5.0,3.0,15.0
13269,15.0,3,2,5.0,1.5,15.0
8093,15.0,3,1,5.0,3.0,15.0
2172,15.0,3,1,5.0,3.0,15.0
8090,15.0,3,2,5.0,1.5,15.0
13045,15.0,3,2,5.0,1.5,15.0
14364,15.0,3,2,5.0,1.5,15.0
7436,15.0,3,1,5.0,3.0,15.0
13280,15.0,3,3,5.0,1.0,15.0
64643,15.0,3,1,5.0,3.0,15.0
13049,15.0,3,2,5.0,1.5,15.0
70878,10.0,2,1,5.0,2.0,10.0
35107,10.0,2,1,5.0,2.0,10.0
35100,10.0,2,1,5.0,2.0,10.0
69424,10.0,2,1,5.0,2.0,10.0
35001,10.0,2,1,5.0,2.0,10.0
34880,10.0,2,1,5.0,2.0,10.0
69652,10.0,2,1,5.0,2.0,10.0
71089,10.0,2,1,5.0,2.0,10.0
34996,10.0,2,1,5.0,2.0,10.0
71087,10.0,2,1,5.0,2.0,10.0
36655,10.0,2,1,5.0,2.0,10.0
71015,10.0,2,1,5.0,2.0,10.0
71014,10.0,2,1,5.0,2.0,10.0
62080,10.0,2,1,5.0,2.0,10.0
69502,10.0,2,1,5.0,2.0,10.0
36514,10.0,2,2,5.0,1.0,10.0
62699,10.0,2,1,5.0,2.0,10.0
71768,10.0,2,1,5.0,2.0,10.0
35039,10.0,2,1,5.0,2.0,10.0
35116,10.0,2,1,5.0,2.0,10.0
69556,10.0,2,1,5.0,2.0,10.0
34859,10.0,2,1,5.0,2.0,10.0
62723,10.0,2,1,5.0,2.0,10.0
71312,10.0,2,1,5.0,2.0,10.0
34928,10.0,2,1,5.0,2.0,10.0
36523,10.0,2,1,5.0,2.0,10.0
70125,10.0,2,1,5.0,2.0,10.0
71461,10.0,2,1,5.0,2.0,10.0
36706,10.0,2,1,5.0,2.0,10.0
36684,10.0,2,1,5.0,2.0,10.0
36660,10.0,2,1,5.0,2.0,10.0
71646,10.0,2,1,5.0,2.0,10.0
35051,10.0,2,2,5.0,1.0,10.0
70552,10.0,2,1,5.0,2.0,10.0
36585,10.0,2,1,5.0,2.0,10.0
36630,10.0,2,1,5.0,2.0,10.0
71692,10.0,2,1,5.0,2.0,10.0
62021,10.0,2,1,5.0,2.0,10.0
62069,10.0,2,1,5.0,2.0,10.0
70156,10.0,2,1,5.0,2.0,10.0
62153,10.0,2,1,5.0,2.0,10.0
70057,10.0,2,1,5.0,2.0,10.0
34966,10.0,2,3,5.0,0.6666666666666666,10.0
70001,10.0,2,1,5.0,2.0,10.0
70679,10.0,2,1,5.0,2.0,10.0
71353,10.0,2,1,5.0,2.0,10.0
62305,10.0,2,1,5.0,2.0,10.0
36550,10.0,2,1,5.0,2.0,10.0
70858,10.0,2,1,5.0,2.0,10.0
35073,10.0,2,1,5.0,2.0,10.0
36527,10.0,2,1,5.0,2.0,10.0
69979,10.0,2,1,5.0,2.0,10.0
35081,10.0,2,1,5.0,2.0,10.0
36632,10.0,2,2,5.0,1.0,10.0
62506,10.0,2,1,5.0,2.0,10.0
62000,10.0,2,1,5.0,2.0,10.0
62523,10.0,2,1,5.0,2.0,10.0
70896,10.0,2,1,5.0,2.0,10.0
68187,10.0,2,1,5.0,2.0,10.0
62749,10.0,2,1,5.0,2.0,10.0
64517,10.0,2,1,5.0,2.0,10.0
36151,10.0,2,1,5.0,2.0,10.0
36166,10.0,2,1,5.0,2.0,10.0
35699,10.0,2,1,5.0,2.0,10.0
36235,10.0,2,1,5.0,2.0,10.0
64592,10.0,2,1,5.0,2.0,10.0
64529,10.0,2,1,5.0,2.0,10.0
66688,10.0,2,1,5.0,2.0,10.0
35678,10.0,2,1,5.0,2.0,10.0
35676,10.0,2,1,5.0,2.0,10.0
66785,10.0,2,1,5.0,2.0,10.0
36269,10.0,2,1,5.0,2.0,10.0
66788,10.0,2,1,5.0,2.0,10.0
66919,10.0,2,1,5.0,2.0,10.0
69413,10.0,2,1,5.0,2.0,10.0
66979,10.0,2,1,5.0,2.0,10.0
64397,10.0,2,1,5.0,2.0,10.0
35656,10.0,2,1,5.0,2.0,10.0
67127,10.0,2,1,5.0,2.0,10.0
36293,10.0,2,2,5.0,1.0,10.0
35636,10.0,2,2,5.0,1.0,10.0
67138,10.0,2,1,5.0,2.0,10.0
67149,10.0,2,1,5.0,2.0,10.0
64053,10.0,2,1,5.0,2.0,10.0
67277,10.0,2,1,5.0,2.0,10.0
63788,10.0,2,1,5.0,2.0,10.0
35599,10.0,2,1,5.0,2.0,10.0
36150,10.0,2,1,5.0,2.0,10.0
66636,10.0,2,1,5.0,2.0,10.0
66502,10.0,2,1,5.0,2.0,10.0
35702,10.0,2,1,5.0,2.0,10.0
65131,10.0,2,1,5.0,2.0,10.0
65303,10.0,2,1,5.0,2.0,10.0
35988,10.0,2,1,5.0,2.0,10.0
65438,10.0,2,1,5.0,2.0,10.0
36035,10.0,2,1,5.0,2.0,10.0
65554,10.0,2,1,5.0,2.0,10.0
36048,10.0,2,1,5.0,2.0,10.0
35892,10.0,2,1,5.0,2.0,10.0
65786,10.0,2,1,5.0,2.0,10.0
35870,10.0,2,1,5.0,2.0,10.0
64988,10.0,2,1,5.0,2.0,10.0
35864,10.0,2,1,5.0,2.0,10.0
35859,10.0,2,1,5.0,2.0,10.0
65959,10.0,2,1,5.0,2.0,10.0
65971,10.0,2,1,5.0,2.0,10.0
64831,10.0,2,1,5.0,2.0,10.0
66238,10.0,2,1,5.0,2.0,10.0
35748,10.0,2,1,5.0,2.0,10.0
35729,10.0,2,1,5.0,2.0,10.0
36115,10.0,2,1,5.0,2.0,10.0
66279,10.0,2,1,5.0,2.0,10.0
34853,10.0,2,1,5.0,2.0,10.0
35718,10.0,2,1,5.0,2.0,10.0
64664,10.0,2,1,5.0,2.0,10.0
36119,10.0,2,1,5.0,2.0,10.0
67372,10.0,2,1,5.0,2.0,10.0
36306,10.0,2,1,5.0,2.0,10.0
67426,10.0,2,1,5.0,2.0,10.0
36376,10.0,2,2,5.0,1.0,10.0
68367,10.0,2,1,5.0,2.0,10.0
68417,10.0,2,1,5.0,2.0,10.0
68479,10.0,2,1,5.0,2.0,10.0
36393,10.0,2,2,5.0,1.0,10.0
68665,10.0,2,1,5.0,2.0,10.0
68740,10.0,2,1,5.0,2.0,10.0
68870,10.0,2,1,5.0,2.0,10.0
63190,10.0,2,1,5.0,2.0,10.0
36407,10.0,2,1,5.0,2.0,10.0
63167,10.0,2,1,5.0,2.0,10.0
62992,10.0,2,1,5.0,2.0,10.0
36417,10.0,2,1,5.0,2.0,10.0
68890,10.0,2,1,5.0,2.0,10.0
36419,10.0,2,1,5.0,2.0,10.0
69014,10.0,2,1,5.0,2.0,10.0
62862,10.0,2,1,5.0,2.0,10.0
69253,10.0,2,1,5.0,2.0,10.0
69283,10.0,2,1,5.0,2.0,10.0
35224,10.0,2,1,5.0,2.0,10.0
62802,10.0,2,1,5.0,2.0,10.0
35215,10.0,2,1,5.0,2.0,10.0
36425,10.0,2,1,5.0,2.0,10.0
69338,10.0,2,1,5.0,2.0,10.0
69390,10.0,2,1,5.0,2.0,10.0
69407,10.0,2,1,5.0,2.0,10.0
36379,10.0,2,1,5.0,2.0,10.0
68315,10.0,2,1,5.0,2.0,10.0
67479,10.0,2,1,5.0,2.0,10.0
68212,10.0,2,1,5.0,2.0,10.0
36311,10.0,2,1,5.0,2.0,10.0
63768,10.0,2,1,5.0,2.0,10.0
67495,10.0,2,1,5.0,2.0,10.0
36313,10.0,2,1,5.0,2.0,10.0
63700,10.0,2,1,5.0,2.0,10.0
67562,10.0,2,1,5.0,2.0,10.0
67566,10.0,2,1,5.0,2.0,10.0
67595,10.0,2,1,5.0,2.0,10.0
63695,10.0,2,1,5.0,2.0,10.0
67669,10.0,2,1,5.0,2.0,10.0
36322,10.0,2,1,5.0,2.0,10.0
35558,10.0,2,2,5.0,1.0,10.0
67976,10.0,2,1,5.0,2.0,10.0
35520,10.0,2,1,5.0,2.0,10.0
35496,10.0,2,1,5.0,2.0,10.0
63685,10.0,2,1,5.0,2.0,10.0
35480,10.0,2,1,5.0,2.0,10.0
67991,10.0,2,1,5.0,2.0,10.0
63471,10.0,2,1,5.0,2.0,10.0
35472,10.0,2,1,5.0,2.0,10.0
68074,10.0,2,1,5.0,2.0,10.0
35413,10.0,2,1,5.0,2.0,10.0
36345,10.0,2,1,5.0,2.0,10.0
36374,10.0,2,1,5.0,2.0,10.0
35944,10.0,2,1,5.0,2.0,10.0
71806,10.0,2,1,5.0,2.0,10.0
76505,10.0,2,1,5.0,2.0,10.0
71844,10.0,2,1,5.0,2.0,10.0
85447,10.0,2,1,5.0,2.0,10.0
86520,10.0,2,1,5.0,2.0,10.0
86289,10.0,2,1,5.0,2.0,10.0
86049,10.0,2,1,5.0,2.0,10.0
85934,10.0,2,1,5.0,2.0,10.0
33075,10.0,2,1,5.0,2.0,10.0
85514,10.0,2,1,5.0,2.0,10.0
33098,10.0,2,2,5.0,1.0,10.0
85305,10.0,2,1,5.0,2.0,10.0
86591,10.0,2,1,5.0,2.0,10.0
85277,10.0,2,1,5.0,2.0,10.0
85240,10.0,2,1,5.0,2.0,10.0
85199,10.0,2,1,5.0,2.0,10.0
85151,10.0,2,1,5.0,2.0,10.0
33151,10.0,2,1,5.0,2.0,10.0
84993,10.0,2,1,5.0,2.0,10.0
84852,10.0,2,1,5.0,2.0,10.0
86586,10.0,2,1,5.0,2.0,10.0
32980,10.0,2,1,5.0,2.0,10.0
84728,10.0,2,1,5.0,2.0,10.0
87166,10.0,2,1,5.0,2.0,10.0
87774,10.0,2,1,5.0,2.0,10.0
87726,10.0,2,1,5.0,2.0,10.0
87706,10.0,2,1,5.0,2.0,10.0
32651,10.0,2,2,5.0,1.0,10.0
87247,10.0,2,1,5.0,2.0,10.0
87212,10.0,2,1,5.0,2.0,10.0
32737,10.0,2,1,5.0,2.0,10.0
32796,10.0,2,1,5.0,2.0,10.0
86621,10.0,2,1,5.0,2.0,10.0
32820,10.0,2,1,5.0,2.0,10.0
87029,10.0,2,1,5.0,2.0,10.0
86964,10.0,2,1,5.0,2.0,10.0
86839,10.0,2,1,5.0,2.0,10.0
86803,10.0,2,1,5.0,2.0,10.0
86636,10.0,2,1,5.0,2.0,10.0
32919,10.0,2,1,5.0,2.0,10.0
33175,10.0,2,1,5.0,2.0,10.0
33181,10.0,2,1,5.0,2.0,10.0
32548,10.0,2,3,5.0,0.6666666666666666,10.0
33584,10.0,2,1,5.0,2.0,10.0
33460,10.0,2,1,5.0,2.0,10.0
83078,10.0,2,1,5.0,2.0,10.0
83057,10.0,2,1,5.0,2.0,10.0
33541,10.0,2,1,5.0,2.0,10.0
83044,10.0,2,1,5.0,2.0,10.0
82506,10.0,2,1,5.0,2.0,10.0
33572,10.0,2,1,5.0,2.0,10.0
33588,10.0,2,1,5.0,2.0,10.0
33432,10.0,2,1,5.0,2.0,10.0
82431,10.0,2,1,5.0,2.0,10.0
33668,10.0,2,1,5.0,2.0,10.0
82408,10.0,2,1,5.0,2.0,10.0
33693,10.0,2,1,5.0,2.0,10.0
82336,10.0,2,1,5.0,2.0,10.0
33713,10.0,2,1,5.0,2.0,10.0
82122,10.0,2,1,5.0,2.0,10.0
83180,10.0,2,1,5.0,2.0,10.0
83184,10.0,2,1,5.0,2.0,10.0
33184,10.0,2,1,5.0,2.0,10.0
83760,10.0,2,1,5.0,2.0,10.0
84705,10.0,2,1,5.0,2.0,10.0
33204,10.0,2,1,5.0,2.0,10.0
84336,10.0,2,1,5.0,2.0,10.0
84238,10.0,2,1,5.0,2.0,10.0
83848,10.0,2,1,5.0,2.0,10.0
33246,10.0,2,1,5.0,2.0,10.0
83765,10.0,2,1,5.0,2.0,10.0
83749,10.0,2,1,5.0,2.0,10.0
83258,10.0,2,1,5.0,2.0,10.0
83602,10.0,2,1,5.0,2.0,10.0
33312,10.0,2,1,5.0,2.0,10.0
83514,10.0,2,1,5.0,2.0,10.0
83376,10.0,2,1,5.0,2.0,10.0
33401,10.0,2,1,5.0,2.0,10.0
83350,10.0,2,1,5.0,2.0,10.0
83347,10.0,2,1,5.0,2.0,10.0
87959,10.0,2,1,5.0,2.0,10.0
32514,10.0,2,1,5.0,2.0,10.0
71866,10.0,2,1,5.0,2.0,10.0
93042,10.0,2,1,5.0,2.0,10.0
94481,10.0,2,1,5.0,2.0,10.0
31544,10.0,2,1,5.0,2.0,10.0
94467,10.0,2,1,5.0,2.0,10.0
94295,10.0,2,1,5.0,2.0,10.0
94180,10.0,2,1,5.0,2.0,10.0
93655,10.0,2,1,5.0,2.0,10.0
93308,10.0,2,1,5.0,2.0,10.0
92906,10.0,2,1,5.0,2.0,10.0
31527,10.0,2,2,5.0,1.0,10.0
31600,10.0,2,2,5.0,1.0,10.0
92857,10.0,2,1,5.0,2.0,10.0
92820,10.0,2,1,5.0,2.0,10.0
31668,10.0,2,1,5.0,2.0,10.0
92755,10.0,2,1,5.0,2.0,10.0
92397,10.0,2,1,5.0,2.0,10.0
92390,10.0,2,1,5.0,2.0,10.0
31535,10.0,2,1,5.0,2.0,10.0
94505,10.0,2,1,5.0,2.0,10.0
91947,10.0,2,1,5.0,2.0,10.0
95713,10.0,2,1,5.0,2.0,10.0
99884,10.0,2,1,5.0,2.0,10.0
31218,10.0,2,1,5.0,2.0,10.0
31224,10.0,2,1,5.0,2.0,10.0
99302,10.0,2,1,5.0,2.0,10.0
98226,10.0,2,1,5.0,2.0,10.0
97895,10.0,2,1,5.0,2.0,10.0
95821,10.0,2,1,5.0,2.0,10.0
31401,10.0,2,1,5.0,2.0,10.0
94549,10.0,2,1,5.0,2.0,10.0
31406,10.0,2,1,5.0,2.0,10.0
95060,10.0,2,1,5.0,2.0,10.0
94995,10.0,2,1,5.0,2.0,10.0
94968,10.0,2,1,5.0,2.0,10.0
31411,10.0,2,1,5.0,2.0,10.0
31413,10.0,2,1,5.0,2.0,10.0
94680,10.0,2,1,5.0,2.0,10.0
31838,10.0,2,1,5.0,2.0,10.0
91772,10.0,2,1,5.0,2.0,10.0
88014,10.0,2,1,5.0,2.0,10.0
32259,10.0,2,2,5.0,1.0,10.0
88926,10.0,2,1,5.0,2.0,10.0
88646,10.0,2,1,5.0,2.0,10.0
88445,10.0,2,1,5.0,2.0,10.0
32213,10.0,2,1,5.0,2.0,10.0
88379,10.0,2,1,5.0,2.0,10.0
32225,10.0,2,1,5.0,2.0,10.0
88369,10.0,2,1,5.0,2.0,10.0
32263,10.0,2,1,5.0,2.0,10.0
89003,10.0,2,1,5.0,2.0,10.0
88347,10.0,2,1,5.0,2.0,10.0
32314,10.0,2,1,5.0,2.0,10.0
32329,10.0,2,1,5.0,2.0,10.0
32355,10.0,2,1,5.0,2.0,10.0
32407,10.0,2,1,5.0,2.0,10.0
88198,10.0,2,1,5.0,2.0,10.0
88028,10.0,2,1,5.0,2.0,10.0
32110,10.0,2,1,5.0,2.0,10.0
89121,10.0,2,1,5.0,2.0,10.0
91769,10.0,2,1,5.0,2.0,10.0
31977,10.0,2,2,5.0,1.0,10.0
91706,10.0,2,1,5.0,2.0,10.0
91632,10.0,2,1,5.0,2.0,10.0
91558,10.0,2,1,5.0,2.0,10.0
91266,10.0,2,1,5.0,2.0,10.0
31959,10.0,2,1,5.0,2.0,10.0
91229,10.0,2,1,5.0,2.0,10.0
91064,10.0,2,1,5.0,2.0,10.0
90754,10.0,2,1,5.0,2.0,10.0
89660,10.0,2,1,5.0,2.0,10.0
90359,10.0,2,1,5.0,2.0,10.0
90281,10.0,2,1,5.0,2.0,10.0
90100,10.0,2,1,5.0,2.0,10.0
32039,10.0,2,3,5.0,0.6666666666666666,10.0
32049,10.0,2,1,5.0,2.0,10.0
89723,10.0,2,1,5.0,2.0,10.0
89669,10.0,2,1,5.0,2.0,10.0
82031,10.0,2,1,5.0,2.0,10.0
33727,10.0,2,1,5.0,2.0,10.0
82029,10.0,2,1,5.0,2.0,10.0
34581,10.0,2,1,5.0,2.0,10.0
74804,10.0,2,1,5.0,2.0,10.0
34521,10.0,2,1,5.0,2.0,10.0
74612,10.0,2,1,5.0,2.0,10.0
34549,10.0,2,2,5.0,1.0,10.0
74569,10.0,2,1,5.0,2.0,10.0
34576,10.0,2,1,5.0,2.0,10.0
74477,10.0,2,1,5.0,2.0,10.0
34582,10.0,2,2,5.0,1.0,10.0
75164,10.0,2,1,5.0,2.0,10.0
74463,10.0,2,1,5.0,2.0,10.0
34599,10.0,2,2,5.0,1.0,10.0
74274,10.0,2,1,5.0,2.0,10.0
74271,10.0,2,1,5.0,2.0,10.0
74247,10.0,2,1,5.0,2.0,10.0
74021,10.0,2,1,5.0,2.0,10.0
34619,10.0,2,1,5.0,2.0,10.0
74862,10.0,2,1,5.0,2.0,10.0
75323,10.0,2,1,5.0,2.0,10.0
73802,10.0,2,1,5.0,2.0,10.0
76334,10.0,2,1,5.0,2.0,10.0
76803,10.0,2,1,5.0,2.0,10.0
76629,10.0,2,1,5.0,2.0,10.0
76537,10.0,2,1,5.0,2.0,10.0
76534,10.0,2,1,5.0,2.0,10.0
36749,10.0,2,1,5.0,2.0,10.0
76407,10.0,2,1,5.0,2.0,10.0
34437,10.0,2,1,5.0,2.0,10.0
76303,10.0,2,1,5.0,2.0,10.0
75371,10.0,2,1,5.0,2.0,10.0
34457,10.0,2,1,5.0,2.0,10.0
75763,10.0,2,1,5.0,2.0,10.0
75717,10.0,2,1,5.0,2.0,10.0
75540,10.0,2,1,5.0,2.0,10.0
34471,10.0,2,2,5.0,1.0,10.0
34484,10.0,2,1,5.0,2.0,10.0
34487,10.0,2,2,5.0,1.0,10.0
73928,10.0,2,1,5.0,2.0,10.0
73561,10.0,2,1,5.0,2.0,10.0
33763,10.0,2,1,5.0,2.0,10.0
72444,10.0,2,1,5.0,2.0,10.0
34747,10.0,2,1,5.0,2.0,10.0
72724,10.0,2,1,5.0,2.0,10.0
72641,10.0,2,1,5.0,2.0,10.0
34758,10.0,2,1,5.0,2.0,10.0
72550,10.0,2,1,5.0,2.0,10.0
72525,10.0,2,1,5.0,2.0,10.0
34768,10.0,2,1,5.0,2.0,10.0
72357,10.0,2,1,5.0,2.0,10.0
34726,10.0,2,2,5.0,1.0,10.0
72265,10.0,2,1,5.0,2.0,10.0
72247,10.0,2,1,5.0,2.0,10.0
72151,10.0,2,1,5.0,2.0,10.0
71939,10.0,2,1,5.0,2.0,10.0
71893,10.0,2,1,5.0,2.0,10.0
34838,10.0,2,1,5.0,2.0,10.0
71877,10.0,2,1,5.0,2.0,10.0
34728,10.0,2,2,5.0,1.0,10.0
72730,10.0,2,1,5.0,2.0,10.0
73556,10.0,2,1,5.0,2.0,10.0
73148,10.0,2,1,5.0,2.0,10.0
73464,10.0,2,1,5.0,2.0,10.0
73312,10.0,2,1,5.0,2.0,10.0
73257,10.0,2,1,5.0,2.0,10.0
34655,10.0,2,2,5.0,1.0,10.0
73208,10.0,2,1,5.0,2.0,10.0
34669,10.0,2,2,5.0,1.0,10.0
73195,10.0,2,1,5.0,2.0,10.0
72979,10.0,2,1,5.0,2.0,10.0
34713,10.0,2,1,5.0,2.0,10.0
34678,10.0,2,1,5.0,2.0,10.0
72967,10.0,2,1,5.0,2.0,10.0
72949,10.0,2,1,5.0,2.0,10.0
72894,10.0,2,1,5.0,2.0,10.0
72774,10.0,2,1,5.0,2.0,10.0
34707,10.0,2,1,5.0,2.0,10.0
72762,10.0,2,1,5.0,2.0,10.0
76881,10.0,2,1,5.0,2.0,10.0
76981,10.0,2,1,5.0,2.0,10.0
77146,10.0,2,1,5.0,2.0,10.0
33956,10.0,2,1,5.0,2.0,10.0
80952,10.0,2,1,5.0,2.0,10.0
33917,10.0,2,1,5.0,2.0,10.0
80870,10.0,2,1,5.0,2.0,10.0
33918,10.0,2,3,5.0,0.6666666666666666,10.0
33933,10.0,2,1,5.0,2.0,10.0
33952,10.0,2,2,5.0,1.0,10.0
80801,10.0,2,1,5.0,2.0,10.0
80776,10.0,2,1,5.0,2.0,10.0
81007,10.0,2,1,5.0,2.0,10.0
80757,10.0,2,1,5.0,2.0,10.0
80602,10.0,2,1,5.0,2.0,10.0
80520,10.0,2,1,5.0,2.0,10.0
33997,10.0,2,1,5.0,2.0,10.0
80419,10.0,2,1,5.0,2.0,10.0
80403,10.0,2,1,5.0,2.0,10.0
80272,10.0,2,1,5.0,2.0,10.0
80959,10.0,2,1,5.0,2.0,10.0
33879,10.0,2,3,5.0,0.6666666666666666,10.0
